i,gen_strategy,gen_error,gen_source,gen_aligned,gen_alignment,gen_cost,gen_gt,gen_aligned_gt,gen_dataset_time,gen_good_points_percentage,gen_bad_points_percentage,gen_good_points_edit_distance,gen_bad_points_edit_distance,gen_aligned_gt@1,gen_gt@1,gen_target_y@1,gen_score@1,gen_source_score@1,gen_aligned_gt@5,gen_gt@5,gen_target_y@5,gen_score@5,gen_source_score@5,gen_aligned_gt@10,gen_gt@10,gen_target_y@10,gen_score@10,gen_source_score@10,gen_aligned_gt@20,gen_gt@20,gen_target_y@20,gen_score@20,gen_source_score@20,split,status,score,source,aligned,alignment,cost,gt,aligned_gt,dataset_time,align_time,automata_learning_time,aligned_gt@1,gt@1,preds_gt@1,score@1,aligned_gt@5,gt@5,preds_gt@5,score@5,aligned_gt@10,gt@10,preds_gt@10,score@10,aligned_gt@20,gt@20,preds_gt@20,score@20,determinism,model,dataset,target_cat,pop_size,generations,halloffame_ratio,fitness_alpha,allowed_mutations,include_sink,mut_prob,crossover_prob,genetic_topk,mutation_params,generation_strategy,ignore_genetic_split,jaccard_threshold,timestamp,error
186,targeted_uncategorized,None,"59,25,50,190,407,358,79,726,242,175,298,472,218,6,248,362,889,937,696,201,357,636,355,100,360,497,600,102,162,126,409,58,23,32,270,95,113,865,506,318,94,261,623,480,274,39,119,136","59,25,50,190,407,358,79,726,242,175,298,472,218,6,248,362,889,937,696,201,613,357,636,355,100,360,497,600,102,162,126,409,58,23,32,270,95,113,865,506,318,94,261,623,480,274,39,119,891",None,2,None,None,253.662,None,None,None,None,50,175,50,1,0,"50,357,109,312,190","175,343,94,658,218","50,50,50,50,50",1.0,0.0,"50,357,109,312,190,175,322,623,348,257","175,343,94,658,218,741,572,318,330,136","50,50,50,50,50,50,50,50,50,50",1.0,0.0,"50,357,109,312,190,175,322,623,348,257,162,25,368,261,146,509,658,483,298,94","175,343,94,658,218,741,572,318,330,136,100,113,95,33,497,255,248,222,308,54","50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50",1.0,0.0,"(None, 10, 0)",None,None,"59,25,50,190,407,358,79,726,242,175,298,472,218,6,248,362,889,937,696,201,357,636,355,100,360,497,600,102,162,126,409,58,23,32,270,95,113,865,506,318,94,261,623,480,274,39,119,136","59,25,50,190,407,358,79,726,242,175,298,472,218,6,248,362,889,937,696,201,357,636,355,100,360,497,600,102,162,126,409,58,23,32,270,95,113,865,506,318,94,261,623,480,274,39,119,613,-1,-1","sync_59,sync_25,sync_50,sync_190,sync_407,sync_358,sync_79,sync_726,sync_242,sync_175,sync_298,sync_472,sync_218,sync_6,sync_248,sync_362,sync_889,sync_937,sync_696,sync_201,sync_357,sync_636,sync_355,sync_100,sync_360,sync_497,sync_600,sync_102,sync_162,sync_126,sync_409,sync_58,sync_23,sync_32,sync_270,sync_95,sync_113,sync_865,sync_506,sync_318,sync_94,sync_261,sync_623,sync_480,sync_274,sync_39,sync_119,add_613,del_136",1,None,None,None,2.062,None,175,175,None,0,"175,658,94,95,157","175,343,94,658,218",None,0.0,"175,658,94,95,157,30,343,222,240,613","175,343,94,658,218,741,572,318,330,136",None,0.0,"175,658,94,95,157,30,343,222,240,613,330,183,507,248,35,100,289,348,97,23","175,343,94,658,218,741,572,318,330,136,100,113,95,33,497,255,248,222,308,54",None,0.0,True,SASRec,ml-100k,50,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 19:19:33",
187,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,50,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,50,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 19:19:33",EmptyDatasetError
188,targeted_uncategorized,None,"115,322,865,192,312,670,704,474,162,620,457,310,196,7,529,338,160,750,93,317,202,339,974,294,157,528,321,380,499,932,671,459,574,8,470,369,388,253,243,328,1535,154,667,134,340,178,720,252,105,361","115,322,865,192,312,670,704,474,162,620,457,310,196,7,529,338,160,750,93,317,202,339,974,294,157,528,321,380,499,932,671,459,574,8,470,369,388,253,243,328,1535,154,667,134,340,178,720,252,105,1276",None,1,None,None,250.953,None,None,None,None,50,361,50,1,0,"50,326,121,154,1453","361,340,569,99,631","50,50,50,50,50",1.0,0.0,"50,326,121,154,1453,96,131,243,85,12","361,340,569,99,631,105,176,682,41,326","50,50,50,50,50,50,50,50,50,50",1.0,0.0,"50,326,121,154,1453,96,131,243,85,12,553,520,99,404,13,90,340,185,555,696","361,340,569,99,631,105,176,682,41,326,653,270,405,96,281,891,720,485,52,555","50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50",1.0,0.0,"(None, 10, 0)",None,None,"115,322,865,192,312,670,704,474,162,620,457,310,196,7,529,338,160,750,93,317,202,339,974,294,157,528,321,380,499,932,671,459,574,8,470,369,388,253,243,328,1535,154,667,134,340,178,720,252,105,361","115,322,865,192,312,670,704,474,162,620,457,310,196,7,529,338,160,750,93,317,202,339,974,294,157,528,321,380,499,932,671,459,574,8,470,369,388,253,243,328,1535,154,667,134,340,178,720,252,105,1276","sync_115,sync_322,sync_865,sync_192,sync_312,sync_670,sync_704,sync_474,sync_162,sync_620,sync_457,sync_310,sync_196,sync_7,sync_529,sync_338,sync_160,sync_750,sync_93,sync_317,sync_202,sync_339,sync_974,sync_294,sync_157,sync_528,sync_321,sync_380,sync_499,sync_932,sync_671,sync_459,sync_574,sync_8,sync_470,sync_369,sync_388,sync_253,sync_243,sync_328,sync_1535,sync_154,sync_667,sync_134,sync_340,sync_178,sync_720,sync_252,sync_105,add_1276,del_361",1,None,None,None,2.591,None,50,361,None,1,"50,326,121,154,1453","361,340,569,99,631",None,1.0,"50,326,121,154,1453,96,131,243,85,12","361,340,569,99,631,105,176,682,41,326",None,1.0,"50,326,121,154,1453,96,131,243,85,12,553,520,99,404,13,90,340,185,555,696","361,340,569,99,631,105,176,682,41,326,653,270,405,96,281,891,720,485,52,555",None,1.0,True,SASRec,ml-100k,50,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 19:19:33",
189,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,50,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,50,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 19:19:33",EmptyDatasetError
190,targeted_uncategorized,None,"176,358,53,11,31,498,178,96,903,1160,145,275,687,707,1417,922,74,59,1286,428,936,290,190","176,358,53,11,31,498,178,96,903,1160,145,275,687,707,1417,922,74,59,1286,428,936,290,740",None,1,None,None,221.252,None,None,None,None,50,358,50,1,0,"50,210,243,25,740","358,53,190,11,50","50,50,50,50,50",1.0,0.676,"50,210,243,25,740,696,190,601,13,648","358,53,190,11,50,178,25,59,428,13","50,50,50,50,50,50,50,50,50,50",1.0,0.855,"50,210,243,25,740,696,190,601,13,648,90,134,78,358,356,614,863,53,874,59","358,53,190,11,50,178,25,59,428,13,210,243,696,601,404,141,351,217,78,154","50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50",1.0,0.9,"(None, 10, 0)",None,None,"176,358,53,11,31,498,178,96,903,1160,145,275,687,707,1417,922,74,59,1286,428,936,290,190","176,358,53,11,31,498,178,96,903,1160,145,275,687,707,1417,922,74,59,1286,428,936,290,190,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_176,sync_358,sync_53,sync_11,sync_31,sync_498,sync_178,sync_96,sync_903,sync_1160,sync_145,sync_275,sync_687,sync_707,sync_1417,sync_922,sync_74,sync_59,sync_1286,sync_428,sync_936,sync_290,sync_190",0,None,None,None,46.248,None,358,358,None,0,"358,53,190,11,50","358,53,190,11,50",None,0.676,"358,53,190,11,50,178,25,59,428,13","358,53,190,11,50,178,25,59,428,13",None,0.855,"358,53,190,11,50,178,25,59,428,13,210,243,696,601,404,141,351,217,78,154","358,53,190,11,50,178,25,59,428,13,210,243,696,601,404,141,351,217,78,154",None,0.9,True,SASRec,ml-100k,50,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 19:19:33",
191,targeted_uncategorized,None,"2,290,961,571,246,49,666,59,356,78,31,1603,18,84,125,1105,264,322,135,277","2,290,961,571,246,49,666,59,356,78,31,1603,18,84,125,1105,264,322,135,807",None,1,None,None,210.501,None,None,None,None,50,317,50,1,0,"50,322,32,190,601","317,591,10,167,277","50,50,50,50,50",1.0,0.0,"50,322,32,190,601,25,735,1077,89,90","317,591,10,167,277,378,292,34,499,18","50,50,50,50,50,50,50,50,50,50",1.0,0.0,"50,322,32,190,601,25,735,1077,89,90,78,240,227,109,630,217,167,258,10,433","317,591,10,167,277,378,292,34,499,18,322,424,719,436,180,568,144,367,258,439","50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50",1.0,0.0,"(None, 10, 0)",None,None,"2,290,961,571,246,49,666,59,356,78,31,1603,18,84,125,1105,264,322,135,277","2,290,961,571,246,49,666,59,356,78,31,1603,18,84,125,1105,264,322,135,234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_2,sync_290,sync_961,sync_571,sync_246,sync_49,sync_666,sync_59,sync_356,sync_78,sync_31,sync_1603,sync_18,sync_84,sync_125,sync_1105,sync_264,sync_322,sync_135,add_234,del_277",1,None,None,None,37.285,None,18,317,None,0,"18,234,317,404,388","317,591,10,167,277",None,0.0,"18,234,317,404,388,932,134,144,104,303","317,591,10,167,277,378,292,34,499,18",None,0.0,"18,234,317,404,388,932,134,144,104,303,509,735,25,401,298,84,615,630,240,152","317,591,10,167,277,378,292,34,499,18,322,424,719,436,180,568,144,367,258,439",None,0.0,True,SASRec,ml-100k,50,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 19:19:33",
192,targeted_uncategorized,None,"882,262,752,720,1342,131,116,1043,492,105,347,281,512,891,253,185,176,861,214,270,52,1024,44,631,610,667,405,86,340,73,1168,348,768,963,538,1027,94,231,483,248,59,39,6,200,387,368,236,321,1385,694","882,262,752,720,1342,131,116,1043,492,105,347,281,512,891,253,185,176,861,214,270,52,1024,44,631,610,667,405,86,340,73,1168,348,768,963,538,1027,94,231,483,248,59,39,6,200,387,368,236,321,1385,1551",None,1,None,None,272.254,None,None,None,None,50,694,50,1,0,"50,190,357,937,503","694,483,318,175,33","50,50,50,50,50",1.0,0.0,"50,190,357,937,503,59,90,102,201,241","694,483,318,175,33,231,201,409,242,208","50,50,50,50,50,50,50,50,50,50",1.0,0.0,"50,190,357,937,503,59,90,102,201,241,630,46,696,562,358,658,726,25,509,240","694,483,318,175,33,231,201,409,242,208,348,312,58,547,113,285,162,255,101,630","50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50",1.0,0.0,"(None, 10, 0)",None,None,"882,262,752,720,1342,131,116,1043,492,105,347,281,512,891,253,185,176,861,214,270,52,1024,44,631,610,667,405,86,340,73,1168,348,768,963,538,1027,94,231,483,248,59,39,6,200,387,368,236,321,1385,694","882,262,752,720,1342,131,116,1043,492,105,347,281,512,891,253,185,176,861,214,270,52,1024,44,631,610,667,405,86,340,73,1168,348,768,963,538,1027,94,231,483,248,59,39,6,200,387,368,236,321,1385,1551","sync_882,sync_262,sync_752,sync_720,sync_1342,sync_131,sync_116,sync_1043,sync_492,sync_105,sync_347,sync_281,sync_512,sync_891,sync_253,sync_185,sync_176,sync_861,sync_214,sync_270,sync_52,sync_1024,sync_44,sync_631,sync_610,sync_667,sync_405,sync_86,sync_340,sync_73,sync_1168,sync_348,sync_768,sync_963,sync_538,sync_1027,sync_94,sync_231,sync_483,sync_248,sync_59,sync_39,sync_6,sync_200,sync_387,sync_368,sync_236,sync_321,sync_1385,add_1551,del_694",1,None,None,None,2.331,None,50,694,None,1,"50,190,357,937,503","694,483,318,175,33",None,1.0,"50,190,357,937,503,59,90,102,201,241","694,483,318,175,33,231,201,409,242,208",None,1.0,"50,190,357,937,503,59,90,102,201,241,630,46,696,562,358,658,726,25,509,240","694,483,318,175,33,231,201,409,242,208,348,312,58,547,113,285,162,255,101,630",None,1.0,True,SASRec,ml-100k,50,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 19:19:33",
193,targeted_uncategorized,None,"11,69,356,1176,288,676,401,615,856,383,366,936,26,74,566,447,648,393,372,104,645,683,404,243,746,624,32,352,409,217,248,126,157,630,572,809,348,733,493,95,276,507,230,162,245,1091,308,23,980,330","11,69,356,308,288,676,401,615,856,383,366,936,26,74,566,447,648,393,372,104,645,683,404,243,746,624,32,1019,409,217,248,126,157,630,572,809,348,733,493,95,276,507,230,162,245,1091,1176,23,980,393",None,4,None,None,249.557,None,None,None,None,50,330,50,1,0,"50,409,240,217,362","330,157,102,103,409","50,50,50,50,50",1.0,0.0,"50,409,240,217,362,696,230,736,255,32","330,157,102,103,409,23,230,368,400,94","50,50,50,50,50,50,50,50,50,50",1.0,0.0,"50,409,240,217,362,696,230,736,255,32,393,114,25,357,100,472,30,874,624,368","330,157,102,103,409,23,230,368,400,94,217,201,113,248,298,735,32,312,257,30","50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50",1.0,0.0,"(None, 10, 0)",None,None,"11,69,356,1176,288,676,401,615,856,383,366,936,26,74,566,447,648,393,372,104,645,683,404,243,746,624,32,352,409,217,248,126,157,630,572,809,348,733,493,95,276,507,230,162,245,1091,308,23,980,330","11,69,356,1176,288,676,401,615,856,383,366,936,26,74,566,447,648,393,372,104,645,683,404,243,746,624,32,352,409,217,248,126,157,630,572,809,348,733,493,95,276,507,230,162,245,1091,308,23,980,1019","sync_11,sync_69,sync_356,sync_1176,sync_288,sync_676,sync_401,sync_615,sync_856,sync_383,sync_366,sync_936,sync_26,sync_74,sync_566,sync_447,sync_648,sync_393,sync_372,sync_104,sync_645,sync_683,sync_404,sync_243,sync_746,sync_624,sync_32,sync_352,sync_409,sync_217,sync_248,sync_126,sync_157,sync_630,sync_572,sync_809,sync_348,sync_733,sync_493,sync_95,sync_276,sync_507,sync_230,sync_162,sync_245,sync_1091,sync_308,sync_23,sync_980,add_1019,del_330",1,None,None,None,2.274,None,647,330,None,0,"647,721,735,406,432","330,157,102,103,409",None,0.0,"647,721,735,406,432,110,1050,104,980,835","330,157,102,103,409,23,230,368,400,94",None,0.0,"647,721,735,406,432,110,1050,104,980,835,592,511,414,135,251,1111,495,114,286,348","330,157,102,103,409,23,230,368,400,94,217,201,113,248,298,735,32,312,257,30",None,0.0,True,SASRec,ml-100k,50,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 19:19:33",
194,targeted_uncategorized,None,"61,569,498,140,25,453,874,50,53,31,358,1077,356,142,299,182,104,372,862,433,190,535,349,134,428,502,696,596,863,268,404","61,569,498,140,25,453,874,50,53,31,358,1657,356,142,299,182,104,372,862,433,190,535,349,134,428,502,696,596,863,268,404",None,1,None,None,218.169,None,None,None,None,50,404,50,1,0,"50,149,535,596,210","404,137,268,104,453","50,50,50,50,50",1.0,0.0,"50,149,535,596,210,404,104,25,1023,243","404,137,268,104,453,84,414,24,26,159","50,50,50,50,50,50,50,50,50,50",1.0,0.0,"50,149,535,596,210,404,104,25,1023,243,601,142,696,513,874,502,13,84,190,87","404,137,268,104,453,84,414,24,26,159,18,11,645,615,1124,407,142,87,182,614","50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50",1.0,0.0,"(None, 10, 0)",None,None,"61,569,498,140,25,453,874,50,53,31,358,1077,356,142,299,182,104,372,862,433,190,535,349,134,428,502,696,596,863,268,404","61,569,498,140,25,453,874,50,53,31,358,1077,356,142,299,182,104,372,862,433,190,535,349,134,428,502,696,596,863,268,1681,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_61,sync_569,sync_498,sync_140,sync_25,sync_453,sync_874,sync_50,sync_53,sync_31,sync_358,sync_1077,sync_356,sync_142,sync_299,sync_182,sync_104,sync_372,sync_862,sync_433,sync_190,sync_535,sync_349,sync_134,sync_428,sync_502,sync_696,sync_596,sync_863,sync_268,add_1681,del_404",1,None,None,None,58.887,None,84,404,None,0,"84,502,60,40,189","404,137,268,104,453",None,0.0,"84,502,60,40,189,159,104,303,1124,428","404,137,268,104,453,84,414,24,26,159",None,0.0,"84,502,60,40,189,159,104,303,1124,428,614,484,142,288,645,88,1115,87,526,46","404,137,268,104,453,84,414,24,26,159,18,11,645,615,1124,407,142,87,182,614",None,0.0,True,SASRec,ml-100k,50,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 19:19:33",
195,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,50,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,50,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 19:19:33",EmptyDatasetError
196,targeted_uncategorized,None,"290,2,61,96,158,498,900,460,361,176,281,421,49,140,961,269,44,595,926,117,931,392,1104,956,99,669,1024,145,275,720,131","290,2,61,96,158,498,900,460,361,176,281,421,49,140,961,269,44,595,926,117,931,392,1104,956,99,669,1024,145,275,720,1551",None,1,None,None,236.421,None,None,None,None,50,682,50,1,0,"50,358,503,696,53","682,253,951,326,131","50,50,50,50,50",1.0,0.0,"50,358,503,696,53,190,59,926,25,723","682,253,951,326,131,732,117,354,86,1104","50,50,50,50,50,50,50,50,50,50",1.0,0.0,"50,358,503,696,53,190,59,926,25,723,90,874,46,141,648,117,502,332,513,641","682,253,951,326,131,732,117,354,86,1104,1024,275,882,1258,281,73,815,579,99,262","50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50",1.0,0.0,"(None, 10, 0)",None,None,"290,2,61,96,158,498,900,460,361,176,281,421,49,140,961,269,44,595,926,117,931,392,1104,956,99,669,1024,145,275,720,131","290,2,61,96,158,498,900,460,361,176,281,421,49,140,961,269,44,595,926,117,931,392,1104,956,99,669,1024,145,275,720,226,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_290,sync_2,sync_61,sync_96,sync_158,sync_498,sync_900,sync_460,sync_361,sync_176,sync_281,sync_421,sync_49,sync_140,sync_961,sync_269,sync_44,sync_595,sync_926,sync_117,sync_931,sync_392,sync_1104,sync_956,sync_99,sync_669,sync_1024,sync_145,sync_275,sync_720,add_226,del_131",1,None,None,None,69.642,None,242,682,None,0,"242,59,6,181,844","682,253,951,326,131",None,0.0,"242,59,6,181,844,713,226,502,358,190","682,253,951,326,131,732,117,354,86,1104",None,0.0,"242,59,6,181,844,713,226,502,358,190,360,572,257,992,64,458,1048,575,126,539","682,253,951,326,131,732,117,354,86,1104,1024,275,882,1258,281,73,815,579,99,262",None,0.0,True,SASRec,ml-100k,50,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 19:19:33",
197,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,50,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,50,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 19:19:33",EmptyDatasetError
198,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,50,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,50,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 19:19:33",EmptyDatasetError
199,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,50,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,50,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 19:19:33",EmptyDatasetError
200,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,50,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,50,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 19:19:33",EmptyDatasetError
201,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,50,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,50,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 19:19:33",EmptyDatasetError
202,targeted_uncategorized,None,"492,405,2,96,864,105,609,140,595,281,145,737,377,44,99,176,571,1024,188,269,701,929,485,653,433,31,365,178,372,696,78,25,141","492,405,2,96,864,105,609,140,595,281,145,737,377,44,99,176,571,1024,188,269,701,929,485,653,433,31,365,178,372,696,78,25,31",None,1,None,None,238.665,None,None,None,None,50,154,50,1,0,"50,210,503,11,31","154,25,205,31,78","50,50,50,50,50",1.0,0.0,"50,210,503,11,31,142,428,205,356,25","154,25,205,31,78,210,356,142,50,696","50,50,50,50,50,50,50,50,50,50",1.0,0.647,"50,210,503,11,31,142,428,205,356,25,874,190,535,154,645,78,13,502,513,696","154,25,205,31,78,210,356,142,50,696,141,503,874,69,11,502,306,243,372,190","50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50",1.0,0.795,"(None, 10, 0)",None,None,"492,405,2,96,864,105,609,140,595,281,145,737,377,44,99,176,571,1024,188,269,701,929,485,653,433,31,365,178,372,696,78,25,141","492,405,2,96,864,105,609,140,595,281,145,737,377,44,99,176,571,1024,188,269,701,929,485,653,433,31,365,178,372,696,78,25,1560,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_492,sync_405,sync_2,sync_96,sync_864,sync_105,sync_609,sync_140,sync_595,sync_281,sync_145,sync_737,sync_377,sync_44,sync_99,sync_176,sync_571,sync_1024,sync_188,sync_269,sync_701,sync_929,sync_485,sync_653,sync_433,sync_31,sync_365,sync_178,sync_372,sync_696,sync_78,sync_25,add_1560,del_141",1,None,None,None,58.209,None,535,154,None,0,"535,356,210,142,78","154,25,205,31,78",None,0.0,"535,356,210,142,78,306,428,29,50,11","154,25,205,31,78,210,356,142,50,696",None,0.647,"535,356,210,142,78,306,428,29,50,11,154,407,662,503,31,74,365,25,372,513","154,25,205,31,78,210,356,142,50,696,141,503,874,69,11,502,306,243,372,190",None,0.795,True,SASRec,ml-100k,50,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 19:19:33",
