i,gen_strategy,gen_error,gen_source,gen_aligned,gen_alignment,gen_cost,gen_gt,gen_aligned_gt,gen_dataset_time,gen_good_points_percentage,gen_bad_points_percentage,gen_good_points_edit_distance,gen_bad_points_edit_distance,gen_aligned_gt@1,gen_gt@1,gen_target_y@1,gen_score@1,gen_source_score@1,gen_aligned_gt@5,gen_gt@5,gen_target_y@5,gen_score@5,gen_source_score@5,gen_aligned_gt@10,gen_gt@10,gen_target_y@10,gen_score@10,gen_source_score@10,gen_aligned_gt@20,gen_gt@20,gen_target_y@20,gen_score@20,gen_source_score@20,split,status,score,source,aligned,alignment,cost,gt,aligned_gt,dataset_time,align_time,automata_learning_time,aligned_gt@1,gt@1,preds_gt@1,score@1,aligned_gt@5,gt@5,preds_gt@5,score@5,aligned_gt@10,gt@10,preds_gt@10,score@10,aligned_gt@20,gt@20,preds_gt@20,score@20,determinism,model,dataset,target_cat,pop_size,generations,halloffame_ratio,fitness_alpha,allowed_mutations,include_sink,mut_prob,crossover_prob,genetic_topk,mutation_params,generation_strategy,ignore_genetic_split,jaccard_threshold,timestamp,error
182,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 15:22:13",EmptyDatasetError
183,targeted_uncategorized,None,"88,358,142,141,210,11,404,1160,98,137,279,24,275,707,53,217,409,102,23,218","88,358,142,141,210,11,404,1160,98,176,279,24,275,707,53,217,409,102,218,1644,789,218",None,4,None,None,112.254,None,None,None,None,411,409,411,1,0,"411,409,242,6,274","409,162,103,202,113","411,411,411,411,411",1.0,0.0,"411,409,242,6,274,368,162,201,322,27","409,162,103,202,113,115,348,630,232,257","411,411,411,411,411,411,411,411,411,411",1.0,0.0,"411,409,242,6,274,368,162,201,322,27,240,623,175,167,321,102,248,434,180,1080","409,162,103,202,113,115,348,630,232,257,400,230,23,102,157,218,312,318,66,457","411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411",1.0,0.0,"(None, 10, 0)",None,None,"88,358,142,141,210,11,404,1160,98,137,279,24,275,707,53,217,409,102,23,218","88,358,142,141,210,11,404,1160,98,137,279,24,275,707,53,217,409,102,23,1644,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_88,sync_358,sync_142,sync_141,sync_210,sync_11,sync_404,sync_1160,sync_98,sync_137,sync_279,sync_24,sync_275,sync_707,sync_53,sync_217,sync_409,sync_102,sync_23,add_1644,del_218",1,None,None,None,2.535,None,355,409,None,0,"355,162,674,113,6","409,162,103,202,113",None,0.0,"355,162,674,113,6,1116,630,202,95,94","409,162,103,202,113,115,348,630,232,257",None,0.0,"355,162,674,113,6,1116,630,202,95,94,32,257,409,217,730,103,322,23,368,37","409,162,103,202,113,115,348,630,232,257,400,230,23,102,157,218,312,318,66,457",None,0.0,True,GRU4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 15:22:13",
184,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 15:22:13",EmptyDatasetError
185,targeted_uncategorized,None,"653,158,290,2,61,1024,252,52,176,266,96,275,99,421,281,861,49,961,269,586,405,929,815,105,340,117,59,358,190,53,74,1127,428,447,154,178,1480,11,383,666,231,619,126,298,312,40,695,277,239,35","653,158,290,2,61,1024,252,52,176,266,96,275,99,421,281,861,49,961,269,586,405,929,815,105,340,117,59,358,190,53,74,1127,428,447,154,178,1480,11,383,666,231,619,126,298,331,40,695,277,239,1558",None,2,None,None,147.915,None,None,None,None,411,1335,411,1,0,"411,434,932,390,562","1335,278,201,79,261","411,411,411,411,411",1.0,0.0,"411,434,932,390,562,1355,278,167,277,248","1335,278,201,79,261,217,755,67,240,390","411,411,411,411,411,411,411,411,411,411",1.0,0.0,"411,434,932,390,562,1355,278,167,277,248,296,39,201,768,236,58,54,180,481,575","1335,278,201,79,261,217,755,67,240,390,126,102,1139,348,239,32,1146,312,248,582","411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411",1.0,0.0,"(None, 10, 0)",None,None,"653,158,290,2,61,1024,252,52,176,266,96,275,99,421,281,861,49,961,269,586,405,929,815,105,340,117,59,358,190,53,74,1127,428,447,154,178,1480,11,383,666,231,619,126,298,312,40,695,277,239,35","653,158,290,2,61,1024,252,52,176,266,96,275,99,421,281,861,49,961,269,586,405,929,815,105,340,117,59,358,190,53,74,1127,428,447,154,178,1480,11,383,666,231,619,126,298,312,40,695,277,239,331","sync_653,sync_158,sync_290,sync_2,sync_61,sync_1024,sync_252,sync_52,sync_176,sync_266,sync_96,sync_275,sync_99,sync_421,sync_281,sync_861,sync_49,sync_961,sync_269,sync_586,sync_405,sync_929,sync_815,sync_105,sync_340,sync_117,sync_59,sync_358,sync_190,sync_53,sync_74,sync_1127,sync_428,sync_447,sync_154,sync_178,sync_1480,sync_11,sync_383,sync_666,sync_231,sync_619,sync_126,sync_298,sync_312,sync_40,sync_695,sync_277,sync_239,add_331,del_35",1,None,None,None,2.571,None,1335,1335,None,0,"1335,278,239,390,126","1335,278,201,79,261",None,0.0,"1335,278,239,390,126,6,102,167,217,755","1335,278,201,79,261,217,755,67,240,390",None,0.0,"1335,278,239,390,126,6,102,167,217,755,201,409,768,548,175,300,162,240,310,580","1335,278,201,79,261,217,755,67,240,390,126,102,1139,348,239,32,1146,312,248,582",None,0.0,True,GRU4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 15:22:13",
186,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 15:22:13",EmptyDatasetError
187,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 15:22:13",EmptyDatasetError
188,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 15:22:13",EmptyDatasetError
189,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 15:22:13",EmptyDatasetError
190,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 15:22:13",EmptyDatasetError
191,targeted_uncategorized,None,"2,290,961,571,246,49,666,59,356,78,31,1603,18,84,125,1105,264,322,135,277","2,290,961,571,246,49,666,59,356,78,31,1603,18,84,125,1105,264,322,135,908",None,1,None,None,111.458,None,None,None,None,411,322,411,1,0,"411,1099,960,326,745","322,334,217,493,390","411,411,411,411,411",1.0,0.0,"411,1099,960,326,745,185,555,581,131,988","322,334,217,493,390,170,358,61,575,378","411,411,411,411,411,411,411,411,411,411",1.0,0.0,"411,1099,960,326,745,185,555,581,131,988,823,421,1122,9,667,236,1226,264,116,140","322,334,217,493,390,170,358,61,575,378,694,326,9,47,89,348,94,167,180,248","411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411",1.0,0.0,"(None, 10, 0)",None,None,"2,290,961,571,246,49,666,59,356,78,31,1603,18,84,125,1105,264,322,135,277","2,290,961,571,246,49,666,59,356,78,31,1603,18,84,125,1105,264,322,135,908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_2,sync_290,sync_961,sync_571,sync_246,sync_49,sync_666,sync_59,sync_356,sync_78,sync_31,sync_1603,sync_18,sync_84,sync_125,sync_1105,sync_264,sync_322,sync_135,add_908,del_277",1,None,None,None,2.892,None,411,322,None,1,"411,1099,960,326,745","322,334,217,493,390",None,1.0,"411,1099,960,326,745,185,555,581,131,988","322,334,217,493,390,170,358,61,575,378",None,1.0,"411,1099,960,326,745,185,555,581,131,988,823,421,1122,9,667,236,1226,264,116,140","322,334,217,493,390,170,358,61,575,378,694,326,9,47,89,348,94,167,180,248",None,1.0,True,GRU4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 15:22:13",
192,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 15:22:13",EmptyDatasetError
193,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 15:22:13",EmptyDatasetError
194,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 15:22:13",EmptyDatasetError
195,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 15:22:13",EmptyDatasetError
196,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 15:22:13",EmptyDatasetError
197,targeted_uncategorized,None,"233,664,367,463,348,424,695,1091,62,255,310,558,346,650,112,602,114,1461,1041,884,699,457,1388,122,1017,514,551,100,1433,823,136,221,151,390,219,119,102,386,34,317,312,292,173,202,232,222,1021,111,6,157","233,664,367,463,348,424,695,1091,62,255,310,558,346,650,112,602,114,1461,1041,884,699,457,1388,122,1017,514,551,100,1433,823,136,221,151,390,219,1669,102,386,1021,317,312,292,173,202,232,222,34,111,6,1658",None,4,None,None,142.167,None,None,None,None,411,284,411,1,0,"411,1350,1098,1065,920","284,232,294,591,406","411,411,411,411,411",1.0,0.0,"411,1350,1098,1065,920,9,106,481,292,550","284,232,294,591,406,34,650,315,541,901","411,411,411,411,411,411,411,411,411,411",1.0,0.0,"411,1350,1098,1065,920,9,106,481,292,550,1433,338,534,54,1180,591,16,1055,213,563","284,232,294,591,406,34,650,315,541,901,1143,97,304,160,853,33,338,55,974,436","411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411",1.0,0.0,"(None, 10, 0)",None,None,"233,664,367,463,348,424,695,1091,62,255,310,558,346,650,112,602,114,1461,1041,884,699,457,1388,122,1017,514,551,100,1433,823,136,221,151,390,219,119,102,386,34,317,312,292,173,202,232,222,1021,111,6,157","233,664,367,463,348,424,695,1091,62,255,310,558,346,650,112,602,114,1461,1041,884,699,457,1388,122,1017,514,551,100,1433,823,136,221,151,390,219,119,102,386,34,317,312,292,173,202,232,222,1021,111,6,1658","sync_233,sync_664,sync_367,sync_463,sync_348,sync_424,sync_695,sync_1091,sync_62,sync_255,sync_310,sync_558,sync_346,sync_650,sync_112,sync_602,sync_114,sync_1461,sync_1041,sync_884,sync_699,sync_457,sync_1388,sync_122,sync_1017,sync_514,sync_551,sync_100,sync_1433,sync_823,sync_136,sync_221,sync_151,sync_390,sync_219,sync_119,sync_102,sync_386,sync_34,sync_317,sync_312,sync_292,sync_173,sync_202,sync_232,sync_222,sync_1021,sync_111,sync_6,add_1658,del_157",1,None,None,None,2.683,None,9,284,None,0,"9,338,1098,680,920","284,232,294,591,406",None,0.0,"9,338,1098,680,920,481,136,106,292,4","284,232,294,591,406,34,650,315,541,901",None,0.0,"9,338,1098,680,920,481,136,106,292,4,550,1065,726,294,411,436,541,321,932,842","284,232,294,591,406,34,650,315,541,901,1143,97,304,160,853,33,338,55,974,436",None,0.664,True,GRU4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 15:22:13",
198,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 15:22:13",EmptyDatasetError
199,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 15:22:13",EmptyDatasetError
200,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 15:22:13",EmptyDatasetError
201,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 15:22:13",EmptyDatasetError
202,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 15:22:13",EmptyDatasetError
203,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 15:22:13",EmptyDatasetError
204,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 15:22:13",EmptyDatasetError
205,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 15:22:13",EmptyDatasetError
206,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 15:22:13",EmptyDatasetError
207,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 15:22:13",EmptyDatasetError
208,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 15:22:13",EmptyDatasetError
209,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 15:22:13",EmptyDatasetError
210,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 15:22:13",EmptyDatasetError
211,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 15:22:13",EmptyDatasetError
212,targeted_uncategorized,None,"49,569,158,2,290,61,224,96,252,140,52,214,244,361,332,377,900,118,405,41","49,569,158,2,290,61,224,96,252,140,52,214,244,361,1095,377,900,118,405,122,564",None,3,None,None,102.779,None,None,None,None,411,176,411,1,0,"411,1070,50,78,358","176,815,118,900,145","411,411,411,411,411",1.0,0.0,"411,1070,50,78,358,1197,175,25,970,217","176,815,118,900,145,269,99,332,52,49","411,411,411,411,411,411,411,411,411,411",1.0,0.0,"411,1070,50,78,358,1197,175,25,970,217,601,433,598,447,53,1048,13,502,35,372","176,815,118,900,145,269,99,332,52,49,281,117,653,188,275,361,44,340,96,207","411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411",1.0,0.0,"(None, 10, 0)",None,None,"49,569,158,2,290,61,224,96,252,140,52,214,244,361,332,377,900,118,405,41","49,569,158,2,290,61,224,96,252,140,52,214,244,361,332,377,900,118,405,1095,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_49,sync_569,sync_158,sync_2,sync_290,sync_61,sync_224,sync_96,sync_252,sync_140,sync_52,sync_214,sync_244,sync_361,sync_332,sync_377,sync_900,sync_118,sync_405,add_1095,del_41",1,None,None,None,2.214,None,358,176,None,0,"358,50,53,25,117","176,815,118,900,145",None,0.0,"358,50,53,25,117,332,145,190,217,78","176,815,118,900,145,269,99,332,52,49",None,0.0,"358,50,53,25,117,332,145,190,217,78,356,32,178,176,1070,433,49,815,175,61","176,815,118,900,145,269,99,332,52,49,281,117,653,188,275,361,44,340,96,207",None,0.0,True,GRU4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 15:22:13",
213,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 15:22:13",EmptyDatasetError
