i,gen_strategy,gen_error,gen_source,gen_aligned,gen_alignment,gen_cost,gen_gt,gen_aligned_gt,gen_dataset_time,gen_good_points_percentage,gen_bad_points_percentage,gen_good_points_edit_distance,gen_bad_points_edit_distance,gen_aligned_gt@1,gen_gt@1,gen_target_y@1,gen_score@1,gen_source_score@1,gen_aligned_gt@5,gen_gt@5,gen_target_y@5,gen_score@5,gen_source_score@5,gen_aligned_gt@10,gen_gt@10,gen_target_y@10,gen_score@10,gen_source_score@10,gen_aligned_gt@20,gen_gt@20,gen_target_y@20,gen_score@20,gen_source_score@20,split,status,score,source,aligned,alignment,cost,gt,aligned_gt,dataset_time,align_time,automata_learning_time,aligned_gt@1,gt@1,preds_gt@1,score@1,aligned_gt@5,gt@5,preds_gt@5,score@5,aligned_gt@10,gt@10,preds_gt@10,score@10,aligned_gt@20,gt@20,preds_gt@20,score@20,determinism,model,dataset,target_cat,pop_size,generations,halloffame_ratio,fitness_alpha,allowed_mutations,include_sink,mut_prob,crossover_prob,genetic_topk,mutation_params,generation_strategy,ignore_genetic_split,jaccard_threshold,timestamp,error
163,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
164,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
165,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
166,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
167,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
168,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
169,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
170,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
171,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
172,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
173,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
174,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
175,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
176,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
177,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
178,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
179,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
180,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
181,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
182,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
183,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
184,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
185,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
186,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
187,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
188,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
189,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
190,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
191,targeted_uncategorized,None,"2,290,961,571,246,49,666,59,356,78,31,1603,18,84,125,1105,264,322,135,277","2,290,961,571,546,49,666,59,356,78,31,1603,18,84,125,1105,264,322,135,1432,277",None,2,None,None,107.808,None,None,None,None,411,321,411,1,0,"411,322,65,167,1457","321,519,167,436,258","411,411,411,411,411",1.0,0.0,"411,322,65,167,1457,735,84,1064,461,1681","321,519,167,436,258,322,439,311,180,274","411,411,411,411,411,411,411,411,411,411",1.0,0.0,"411,322,65,167,1457,735,84,1064,461,1681,180,1216,694,90,38,633,277,611,424,217","321,519,167,436,258,322,439,311,180,274,263,1064,17,90,719,144,9,10,292,34","411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411",1.0,0.0,"(None, 10, 0)",None,None,"2,290,961,571,246,49,666,59,356,78,31,1603,18,84,125,1105,264,322,135,277","2,290,961,571,246,49,666,59,356,78,31,1603,18,84,125,1105,264,322,135,1432,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_2,sync_290,sync_961,sync_571,sync_246,sync_49,sync_666,sync_59,sync_356,sync_78,sync_31,sync_1603,sync_18,sync_84,sync_125,sync_1105,sync_264,sync_322,sync_135,add_1432,del_277",1,None,None,None,1.788,None,264,321,None,0,"264,1457,461,90,236","321,519,167,436,258",None,0.0,"264,1457,461,90,236,1064,694,263,65,331","321,519,167,436,258,322,439,311,180,274",None,0.0,"264,1457,461,90,236,1064,694,263,65,331,781,575,1335,334,748,424,611,322,607,768","321,519,167,436,258,322,439,311,180,274,263,1064,17,90,719,144,9,10,292,34",None,0.0,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18"
192,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
193,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
194,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
195,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
196,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
197,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
198,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
199,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
200,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
201,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
202,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
203,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
204,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
