i,gen_strategy,gen_error,gen_source,gen_aligned,gen_alignment,gen_cost,gen_gt,gen_aligned_gt,gen_dataset_time,gen_good_points_percentage,gen_bad_points_percentage,gen_good_points_edit_distance,gen_bad_points_edit_distance,gen_aligned_gt@1,gen_gt@1,gen_target_y@1,gen_score@1,gen_source_score@1,gen_aligned_gt@5,gen_gt@5,gen_target_y@5,gen_score@5,gen_source_score@5,gen_aligned_gt@10,gen_gt@10,gen_target_y@10,gen_score@10,gen_source_score@10,gen_aligned_gt@20,gen_gt@20,gen_target_y@20,gen_score@20,gen_source_score@20,split,status,score,source,aligned,alignment,cost,gt,aligned_gt,dataset_time,align_time,automata_learning_time,aligned_gt@1,gt@1,preds_gt@1,score@1,aligned_gt@5,gt@5,preds_gt@5,score@5,aligned_gt@10,gt@10,preds_gt@10,score@10,aligned_gt@20,gt@20,preds_gt@20,score@20,determinism,model,dataset,target_cat,pop_size,generations,halloffame_ratio,fitness_alpha,allowed_mutations,include_sink,mut_prob,crossover_prob,genetic_topk,mutation_params,generation_strategy,ignore_genetic_split,jaccard_threshold,timestamp,error
276,genetic,nan,"290,381,245,240,457,619,226,542,222,509,950,231,504,276,368,242,937,261,539,35,1048,6,966,1482,497,175,322,204,486,674,670,703,764,239,754,37,688,868,906,385,330,189","290,381,245,240,457,619,226,542,222,509,950,231,504,276,368,242,937,261,539,35,1204,6,966,1482,497,175,322,204,486,674,670,703,764,239,754,37,688,868,906,385,330,189",nan,1,nan,nan,219.19.00,nan,nan,nan,nan,63,259,nan,0,nan,"63,695,259,764,239","259,63,695,796,239",nan,7.16,nan,"63,695,259,764,239,796,437,119,126,101","259,63,695,796,239,764,119,437,126,101",nan,9.02,nan,"63,695,259,764,239,796,437,119,126,101,130,539,226,175,497,489,186,983,730,966","259,63,695,796,239,764,119,437,126,101,226,186,130,175,966,497,730,897,983,539",nan,7.53,nan,"(None, 10, 0)",nan,nan,"290,381,245,240,457,619,226,542,222,509,950,231,504,276,368,242,937,261,539,35,1048,6,966,1482,497,175,322,204,486,674,670,703,764,239,754,37,688,868,906,385,330,189","290,381,245,240,457,619,226,542,222,509,950,231,504,276,368,242,937,261,539,35,1048,6,966,1482,497,175,322,204,486,674,670,703,764,239,754,37,688,868,906,385,330,1,-1,-1,-1,-1,-1,-1,-1,-1","sync_290,sync_381,sync_245,sync_240,sync_457,sync_619,sync_226,sync_542,sync_222,sync_509,sync_950,sync_231,sync_504,sync_276,sync_368,sync_242,sync_937,sync_261,sync_539,sync_35,sync_1048,sync_6,sync_966,sync_1482,sync_497,sync_175,sync_322,sync_204,sync_486,sync_674,sync_670,sync_703,sync_764,sync_239,sync_754,sync_37,sync_688,sync_868,sync_906,sync_385,sync_330,add_1,del_189",1,nan,nan,nan,78.47.00,nan,730,259,nan,0,"730,796,764,497,101","259,63,695,796,239",nan,0.49,"730,796,764,497,101,1047,239,966,175,437","259,63,695,796,239,764,119,437,126,101",nan,1.53,"730,796,764,497,101,1047,239,966,175,437,100,857,6,489,186,102,983,187,63,885","259,63,695,796,239,764,119,437,126,101,226,186,130,175,966,497,730,897,983,539",nan,1.54,True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Sun, 26 Jan 2025 15:48:27",nan
277,genetic,nan,"290,99,752,520,669,105,998,190,428,142,644,566,178,88,503,141,447,174,69,407,24,531,648,78,1295,696,260,421,365,299,401,229,379","290,99,752,520,669,105,998,190,428,142,644,566,178,88,503,141,447,174,69,407,24,531,648,78,1295,696,560,421,365,299,401,229,379",nan,1,nan,nan,205.19.00,nan,nan,nan,nan,404,401,nan,0,nan,"404,299,98,407,24","401,205,121,78,87",nan,0.0,nan,"404,299,98,407,24,491,401,382,152,78","401,205,121,78,87,648,179,299,407,553",nan,1.06,nan,"404,299,98,407,24,491,401,382,152,78,279,453,446,87,205,532,137,1035,365,179","401,205,121,78,87,648,179,299,407,553,404,98,863,69,453,1035,365,137,84,446",nan,1.58,nan,"(None, 10, 0)",nan,nan,"290,99,752,520,669,105,998,190,428,142,644,566,178,88,503,141,447,174,69,407,24,531,648,78,1295,696,260,421,365,299,401,229,379","290,99,752,520,669,105,998,190,428,142,644,566,178,88,503,141,447,174,69,407,24,531,648,78,1295,696,260,421,365,299,401,229,160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_290,sync_99,sync_752,sync_520,sync_669,sync_105,sync_998,sync_190,sync_428,sync_142,sync_644,sync_566,sync_178,sync_88,sync_503,sync_141,sync_447,sync_174,sync_69,sync_407,sync_24,sync_531,sync_648,sync_78,sync_1295,sync_696,sync_260,sync_421,sync_365,sync_299,sync_401,sync_229,add_160,del_379",1,nan,nan,nan,151.25.00,nan,404,401,nan,0,"404,446,87,24,78","401,205,121,78,87",nan,1.57,"404,446,87,24,78,407,137,121,648,1035","401,205,121,78,87,648,179,299,407,553",nan,0.13,"404,446,87,24,78,407,137,121,648,1035,205,29,98,365,401,179,553,201,18,141","401,205,121,78,87,648,179,299,407,553,404,98,863,69,453,1035,365,137,84,446",nan,2.33,True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Sun, 26 Jan 2025 15:48:27",nan
278,genetic,nan,"239,346,30,320,113,909,47,1358,700,112,402,147,528,211,203,574,363,1038,920,773,425,1172,9,364,66,324,1055,845,231,843,44,720,262,1453,266,99,316,281,694,476,885,883,405,961,73,372,492,752,131,357","239,346,30,320,113,909,47,1358,700,112,402,147,528,211,203,574,363,1038,920,773,425,1172,9,364,66,324,1055,845,231,843,44,720,262,1453,266,99,316,281,694,476,885,883,405,961,73,372,492,752,813,357",nan,1,nan,nan,232.35.00,nan,nan,nan,nan,513,512,nan,0,nan,"513,653,146,262,619","512,185,262,270,720",nan,1.25,nan,"513,653,146,262,619,54,512,348,274,67","512,185,262,270,720,653,131,752,73,951",nan,1.42,nan,"513,653,146,262,619,54,512,348,274,67,696,231,113,503,802,720,698,79,298,196","512,185,262,270,720,653,131,752,73,951,326,5,116,140,99,158,105,1060,281,513",nan,1.12,nan,"(None, 10, 0)",nan,nan,"239,346,30,320,113,909,47,1358,700,112,402,147,528,211,203,574,363,1038,920,773,425,1172,9,364,66,324,1055,845,231,843,44,720,262,1453,266,99,316,281,694,476,885,883,405,961,73,372,492,752,131,357","239,346,30,320,113,909,47,1358,700,112,402,147,528,211,203,574,363,1038,920,773,425,1172,9,364,66,324,1055,845,231,843,44,720,262,1453,266,99,316,281,694,476,885,883,405,961,73,372,492,752,131,1527","sync_239,sync_346,sync_30,sync_320,sync_113,sync_909,sync_47,sync_1358,sync_700,sync_112,sync_402,sync_147,sync_528,sync_211,sync_203,sync_574,sync_363,sync_1038,sync_920,sync_773,sync_425,sync_1172,sync_9,sync_364,sync_66,sync_324,sync_1055,sync_845,sync_231,sync_843,sync_44,sync_720,sync_262,sync_1453,sync_266,sync_99,sync_316,sync_281,sync_694,sync_476,sync_885,sync_883,sync_405,sync_961,sync_73,sync_372,sync_492,sync_752,sync_131,add_1527,del_357",1,nan,nan,nan,87.59.00,nan,840,512,nan,0,"840,262,1099,354,116","512,185,262,270,720",nan,1.25,"840,262,1099,354,116,667,5,1378,1117,882","512,185,262,270,720,653,131,752,73,951",nan,0.55,"840,262,1099,354,116,667,5,1378,1117,882,326,140,672,492,720,1342,185,2,681,1344","512,185,262,270,720,653,131,752,73,951,326,5,116,140,99,158,105,1060,281,513",nan,1.48,True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Sun, 26 Jan 2025 15:48:27",nan
279,genetic,nan,"311,577,418,1447,954,415,16,821,182,38,410,56,1015,611,779,206,1020,431,800,850,1055,608,1111,685,329,866,835,814,1049,917,1159,556,1307,364,946,526,657,753,984,718,515,469,1241,333,947,468,283,511,907,1101","311,577,418,1447,954,415,16,821,182,38,410,56,1015,611,779,206,1020,431,800,850,1055,608,1111,685,329,866,835,814,1049,917,1159,556,1307,364,946,526,657,753,984,718,515,469,1241,333,947,468,283,511,907,1102",nan,1,nan,nan,224.59.00,nan,nan,nan,nan,629,487,nan,0,nan,"629,707,685,769,427","487,1160,53,707,1173",nan,0.49,nan,"629,707,685,769,427,1241,718,705,758,426","487,1160,53,707,1173,718,850,769,351,306",nan,1.25,nan,"629,707,685,769,427,1241,718,705,758,426,972,487,1102,312,154,306,1258,141,1160,870","487,1160,53,707,1173,718,850,769,351,306,925,615,257,154,1195,190,936,873,127,50",nan,1.36,nan,"(None, 10, 0)",nan,nan,"311,577,418,1447,954,415,16,821,182,38,410,56,1015,611,779,206,1020,431,800,850,1055,608,1111,685,329,866,835,814,1049,917,1159,556,1307,364,946,526,657,753,984,718,515,469,1241,333,947,468,283,511,907,1101","311,577,418,1447,954,415,16,821,182,38,410,56,1015,611,779,206,1020,431,800,850,1055,608,1111,685,329,866,835,814,1049,917,1159,556,1307,364,946,526,657,753,984,718,515,469,1241,333,947,468,283,511,907,30","sync_311,sync_577,sync_418,sync_1447,sync_954,sync_415,sync_16,sync_821,sync_182,sync_38,sync_410,sync_56,sync_1015,sync_611,sync_779,sync_206,sync_1020,sync_431,sync_800,sync_850,sync_1055,sync_608,sync_1111,sync_685,sync_329,sync_866,sync_835,sync_814,sync_1049,sync_917,sync_1159,sync_556,sync_1307,sync_364,sync_946,sync_526,sync_657,sync_753,sync_984,sync_718,sync_515,sync_469,sync_1241,sync_333,sync_947,sync_468,sync_283,sync_511,sync_907,add_30,del_1101",1,nan,nan,nan,73.52.00,nan,362,487,nan,0,"362,30,151,315,635","487,1160,53,707,1173",nan,0.0,"362,30,151,315,635,32,212,114,870,339","487,1160,53,707,1173,718,850,769,351,306",nan,0.0,"362,30,151,315,635,32,212,114,870,339,395,298,155,124,374,514,210,859,143,438","487,1160,53,707,1173,718,850,769,351,306,925,615,257,154,1195,190,936,873,127,50",nan,0.0,True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Sun, 26 Jan 2025 15:48:27",nan
280,genetic,nan,"658,367,312,285,35,613,33,162,322,218,92,278,321,192,432,755,78,48,222,368,54,572,360,149,119,497,101,167,157,289,694,175,24,25,171,600,217,391,113,409,390,10,254,318,9,661,795,439,319,568","658,367,312,285,35,613,33,162,322,218,92,278,321,192,432,755,78,48,222,368,54,572,360,149,119,497,101,167,157,289,694,175,24,25,171,600,217,391,113,409,390,10,254,318,9,661,795,498,319,568",nan,1,nan,nan,222.15.00,nan,nan,nan,nan,192,232,nan,0,nan,"192,222,27,101,330","232,310,245,27,192",nan,1.39,nan,"192,222,27,101,330,434,368,35,119,126","232,310,245,27,192,202,167,248,30,222",nan,1.11,nan,"192,222,27,101,330,434,368,35,119,126,48,248,432,232,103,57,391,308,321,255","232,310,245,27,192,202,167,248,30,222,424,321,391,57,568,434,1017,183,89,58",nan,1.33,nan,"(None, 10, 0)",nan,nan,"658,367,312,285,35,613,33,162,322,218,92,278,321,192,432,755,78,48,222,368,54,572,360,149,119,497,101,167,157,289,694,175,24,25,171,600,217,391,113,409,390,10,254,318,9,661,795,439,319,568","658,367,312,285,35,613,33,162,322,218,92,278,321,192,432,755,78,48,222,368,54,572,360,149,119,497,101,167,157,289,694,175,24,25,171,600,217,391,113,409,390,10,254,318,9,661,795,439,319,568","sync_658,sync_367,sync_312,sync_285,sync_35,sync_613,sync_33,sync_162,sync_322,sync_218,sync_92,sync_278,sync_321,sync_192,sync_432,sync_755,sync_78,sync_48,sync_222,sync_368,sync_54,sync_572,sync_360,sync_149,sync_119,sync_497,sync_101,sync_167,sync_157,sync_289,sync_694,sync_175,sync_24,sync_25,sync_171,sync_600,sync_217,sync_391,sync_113,sync_409,sync_390,sync_10,sync_254,sync_318,sync_9,sync_661,sync_795,sync_439,sync_319,sync_568",0,nan,nan,nan,66.38.00,nan,232,232,nan,1,"232,310,245,27,192","232,310,245,27,192",nan,1.0,"232,310,245,27,192,202,167,248,30,222","232,310,245,27,192,202,167,248,30,222",nan,1.0,"232,310,245,27,192,202,167,248,30,222,424,321,391,57,568,434,1017,183,89,58","232,310,245,27,192,202,167,248,30,222,424,321,391,57,568,434,1017,183,89,58",nan,1.0,True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Sun, 26 Jan 2025 15:48:27",nan
281,genetic,nan,"280,61,190,95,92,241,726,257,6,409,208,32,630,343,103,175,358,735,58,248,112,678,889,497,390,157,162,289,114,35,102,360,186,45,320,39,192,171,230,736,330,30,221,97,261,733,348,217,298,109","280,61,190,95,92,241,726,257,6,409,208,32,630,343,103,175,358,735,58,248,112,678,889,497,390,157,162,289,114,35,102,360,186,45,320,39,192,171,430,736,330,30,221,97,261,733,348,217,298,109",nan,1,nan,nan,222.06.00,nan,nan,nan,nan,308,30,nan,0,nan,"308,167,572,33,330","30,167,507,236,54",nan,3.34,nan,"308,167,572,33,330,240,500,30,248,735","30,167,507,236,54,362,330,230,308,530",nan,3.18,nan,"308,167,572,33,330,240,500,30,248,735,362,257,204,368,94,291,650,175,497,113","30,167,507,236,54,362,330,230,308,530,572,274,357,298,322,661,312,257,497,348",nan,2.58,nan,"(None, 10, 0)",nan,nan,"280,61,190,95,92,241,726,257,6,409,208,32,630,343,103,175,358,735,58,248,112,678,889,497,390,157,162,289,114,35,102,360,186,45,320,39,192,171,230,736,330,30,221,97,261,733,348,217,298,109","280,61,190,95,92,241,726,257,6,409,208,32,630,343,103,175,358,735,58,248,112,678,889,497,390,157,162,289,114,35,102,360,186,45,320,39,192,171,230,736,330,30,221,97,261,733,348,217,298,607","sync_280,sync_61,sync_190,sync_95,sync_92,sync_241,sync_726,sync_257,sync_6,sync_409,sync_208,sync_32,sync_630,sync_343,sync_103,sync_175,sync_358,sync_735,sync_58,sync_248,sync_112,sync_678,sync_889,sync_497,sync_390,sync_157,sync_162,sync_289,sync_114,sync_35,sync_102,sync_360,sync_186,sync_45,sync_320,sync_39,sync_192,sync_171,sync_230,sync_736,sync_330,sync_30,sync_221,sync_97,sync_261,sync_733,sync_348,sync_217,sync_298,add_607,del_109",1,nan,nan,nan,63.11.00,nan,330,30,nan,0,"330,167,318,54,30","30,167,507,236,54",nan,5.47,"330,167,318,54,30,248,113,180,348,274","30,167,507,236,54,362,330,230,308,530",nan,3.56,"330,167,318,54,30,248,113,180,348,274,27,308,95,110,472,236,572,507,321,362","30,167,507,236,54,362,330,230,308,530,572,274,357,298,322,661,312,257,497,348",nan,3.17,True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Sun, 26 Jan 2025 15:48:27",nan
282,genetic,nan,"644,74,78,1085,159,84,149,69,433,137,365,578,553,121,299,125,303,179,18,632,404,87,782,456,1035,648,532,410,491,177,98,1077,446,435,26,657,351,307,490,24,166,174,972,526,182,771,1176,444,847,416","644,74,78,1085,159,84,149,69,433,137,365,578,553,121,299,125,303,179,18,632,404,87,782,456,1035,648,532,410,491,177,98,1077,446,435,26,657,351,307,490,24,166,174,972,526,182,771,1160,444,847,416",nan,1,nan,nan,224.43.00,nan,nan,nan,nan,632,556,nan,0,nan,"632,556,174,526,444","556,632,444,526,174",nan,8.43,nan,"632,556,174,526,444,166,417,132,657,524","556,632,444,526,174,166,524,657,132,417",nan,0.52,nan,"632,556,174,526,444,166,417,132,657,524,1105,345,351,108,515,394,465,517,307,446","556,632,444,526,174,166,524,657,132,417,345,465,515,1105,307,770,468,491,446,394",nan,6.53,nan,"(None, 10, 0)",nan,nan,"644,74,78,1085,159,84,149,69,433,137,365,578,553,121,299,125,303,179,18,632,404,87,782,456,1035,648,532,410,491,177,98,1077,446,435,26,657,351,307,490,24,166,174,972,526,182,771,1176,444,847,416","644,74,78,1085,159,84,149,69,433,137,365,578,553,121,299,125,303,179,18,632,404,87,782,456,1035,648,532,410,491,177,98,1077,446,435,26,657,351,307,490,24,166,174,972,526,182,771,1176,444,847,1527","sync_644,sync_74,sync_78,sync_1085,sync_159,sync_84,sync_149,sync_69,sync_433,sync_137,sync_365,sync_578,sync_553,sync_121,sync_299,sync_125,sync_303,sync_179,sync_18,sync_632,sync_404,sync_87,sync_782,sync_456,sync_1035,sync_648,sync_532,sync_410,sync_491,sync_177,sync_98,sync_1077,sync_446,sync_435,sync_26,sync_657,sync_351,sync_307,sync_490,sync_24,sync_166,sync_174,sync_972,sync_526,sync_182,sync_771,sync_1176,sync_444,sync_847,add_1527,del_416",1,nan,nan,nan,80.28.00,nan,487,556,nan,0,"487,468,127,769,837","556,632,444,526,174",nan,0.0,"487,468,127,769,837,511,556,1310,515,524","556,632,444,526,174,166,524,657,132,417",nan,0.05,"487,468,127,769,837,511,556,1310,515,524,1012,1143,492,657,707,1092,983,32,664,632","556,632,444,526,174,166,524,657,132,417,345,465,515,1105,307,770,468,491,446,394",nan,0.53,True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Sun, 26 Jan 2025 15:48:27",nan
283,genetic,nan,"97,863,343,796,1072,63,352,572,483,513,563,355,243,504,112,330,94,146,601,455,368,10,328,53,432,295,480,45,162,192,261,688,161,119,493,217,1070,103,636,666,95,857,298,883,507,230,637,134,180,257","97,863,343,796,1072,63,352,572,483,513,563,355,243,504,112,330,94,146,601,455,368,10,328,53,432,295,480,45,162,192,261,688,161,119,493,217,1070,103,636,666,95,857,298,863,507,230,637,134,180,257",nan,1,nan,nan,220.05.00,nan,nan,nan,nan,39,502,nan,0,nan,"39,502,916,495,1291","502,39,916,126,236",nan,7.26,nan,"39,502,916,495,1291,126,102,236,696,210","502,39,916,126,236,495,357,102,696,300",nan,0.47,nan,"39,502,916,495,1291,126,102,236,696,210,357,300,298,356,641,596,874,358,575,390","502,39,916,126,236,495,357,102,696,300,320,210,298,641,575,170,1220,596,358,356",nan,7.14,nan,"(None, 10, 0)",nan,nan,"97,863,343,796,1072,63,352,572,483,513,563,355,243,504,112,330,94,146,601,455,368,10,328,53,432,295,480,45,162,192,261,688,161,119,493,217,1070,103,636,666,95,857,298,883,507,230,637,134,180,257","97,863,343,796,1072,63,352,572,483,513,563,355,243,504,112,330,94,146,601,455,368,10,328,53,432,295,480,45,162,192,261,688,161,119,493,217,1070,103,636,666,95,857,298,883,507,230,637,134,180,30","sync_97,sync_863,sync_343,sync_796,sync_1072,sync_63,sync_352,sync_572,sync_483,sync_513,sync_563,sync_355,sync_243,sync_504,sync_112,sync_330,sync_94,sync_146,sync_601,sync_455,sync_368,sync_10,sync_328,sync_53,sync_432,sync_295,sync_480,sync_45,sync_162,sync_192,sync_261,sync_688,sync_161,sync_119,sync_493,sync_217,sync_1070,sync_103,sync_636,sync_666,sync_95,sync_857,sync_298,sync_883,sync_507,sync_230,sync_637,sync_134,sync_180,add_30,del_257",1,nan,nan,nan,91.52.00,nan,502,502,nan,1,"502,39,236,495,126","502,39,916,126,236",nan,1.07,"502,39,236,495,126,641,300,696,102,916","502,39,916,126,236,495,357,102,696,300",nan,9.18,"502,39,236,495,126,641,300,696,102,916,575,298,357,210,356,170,596,666,390,243","502,39,916,126,236,495,357,102,696,300,320,210,298,641,575,170,1220,596,358,356",nan,7.47,True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Sun, 26 Jan 2025 15:48:27",nan
284,genetic,nan,"321,562,369,547,481,61,58,1029,376,254,457,205,57,4,530,391,436,974,784,615,80,55,209,98,920,87,505,896,208,9,148,346,227,325,557,197,747,303,443,308,175,239,619,358,101,113,348,630,79,485","321,562,369,547,481,61,58,1029,376,254,457,205,57,4,530,391,436,974,784,615,80,55,209,98,920,87,505,896,208,9,148,346,227,325,557,197,747,303,453,308,175,239,619,358,101,113,348,630,79,485",nan,1,nan,nan,225.34.00,nan,nan,nan,nan,669,281,nan,0,nan,"669,756,281,1183,86","281,756,669,86,361",nan,7.37,nan,"669,756,281,1183,86,96,361,953,720,262","281,756,669,86,361,720,96,1183,24,939",nan,6.35,nan,"669,756,281,1183,86,96,361,953,720,262,939,174,24,154,1453,176,306,145,243,696","281,756,669,86,361,720,96,1183,24,939,262,696,154,25,243,174,80,383,424,648",nan,5.41,nan,"(None, 10, 0)",nan,nan,"321,562,369,547,481,61,58,1029,376,254,457,205,57,4,530,391,436,974,784,615,80,55,209,98,920,87,505,896,208,9,148,346,227,325,557,197,747,303,443,308,175,239,619,358,101,113,348,630,79,485","321,562,369,547,481,61,58,1029,376,254,457,205,57,4,530,391,436,974,784,615,80,55,209,98,920,87,505,896,208,9,148,346,227,325,557,197,747,303,443,308,175,239,619,358,101,113,348,630,79,1539","sync_321,sync_562,sync_369,sync_547,sync_481,sync_61,sync_58,sync_1029,sync_376,sync_254,sync_457,sync_205,sync_57,sync_4,sync_530,sync_391,sync_436,sync_974,sync_784,sync_615,sync_80,sync_55,sync_209,sync_98,sync_920,sync_87,sync_505,sync_896,sync_208,sync_9,sync_148,sync_346,sync_227,sync_325,sync_557,sync_197,sync_747,sync_303,sync_443,sync_308,sync_175,sync_239,sync_619,sync_358,sync_101,sync_113,sync_348,sync_630,sync_79,add_1539,del_485",1,nan,nan,nan,94.13.00,nan,222,281,nan,0,"222,975,615,439,818","281,756,669,86,361",nan,0.0,"222,975,615,439,818,292,557,24,348,180","281,756,669,86,361,720,96,1183,24,939",nan,0.33,"222,975,615,439,818,292,557,24,348,180,9,375,343,34,248,21,167,179,87,7","281,756,669,86,361,720,96,1183,24,939,262,696,154,25,243,174,80,383,424,648",nan,0.21,True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Sun, 26 Jan 2025 15:48:27",nan
285,genetic,nan,"492,290,421,73,756,891,361,44,275,145,53,609,503,1200,428,50,59,190,105,281","492,290,421,73,756,891,361,44,275,145,53,609,503,1200,428,540,59,190,105,281",nan,1,nan,nan,194.11.00,nan,nan,nan,nan,447,50,nan,0,nan,"447,358,50,190,154","50,210,874,447,503",nan,0.15,nan,"447,358,50,190,154,243,99,53,929,158","50,210,874,447,503,358,243,772,190,513",nan,0.16,nan,"447,358,50,190,154,243,99,53,929,158,13,852,210,141,874,503,59,428,49,253","50,210,874,447,503,358,243,772,190,513,205,365,78,158,141,59,25,428,99,154",nan,3.21,nan,"(None, 10, 0)",nan,nan,"492,290,421,73,756,891,361,44,275,145,53,609,503,1200,428,50,59,190,105,281","492,290,421,73,756,891,361,44,275,145,53,609,503,1200,428,50,59,190,105,161,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_492,sync_290,sync_421,sync_73,sync_756,sync_891,sync_361,sync_44,sync_275,sync_145,sync_53,sync_609,sync_503,sync_1200,sync_428,sync_50,sync_59,sync_190,sync_105,add_161,del_281",1,nan,nan,nan,109.19.00,nan,217,50,nan,0,"217,447,138,30,50","50,210,874,447,503",nan,1.57,"217,447,138,30,50,32,298,365,157,13","50,210,874,447,503,358,243,772,190,513",nan,1.16,"217,447,138,30,50,32,298,365,157,13,257,362,312,404,7,61,205,37,212,571","50,210,874,447,503,358,243,772,190,513,205,365,78,158,141,59,25,428,99,154",nan,1.02,True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Sun, 26 Jan 2025 15:48:27",nan
286,genetic,nan,"475,232,104,436,784,443,221,83,574,297,34,584,292,80,75,222,295,797,132,290,1003,752,86,392,188,1183,746,24,131,840,149,1063,1465,312,257,141,453,146,747,79,262,114,241,102,159,348,865,630,368,89","475,232,104,436,784,443,221,83,574,297,34,584,292,80,75,222,295,797,132,290,1003,752,86,392,188,1183,746,24,131,840,149,1063,1465,312,257,141,453,146,747,79,262,114,241,102,159,348,865,630,362,89",nan,1,nan,nan,221.27.00,nan,nan,nan,nan,113,322,nan,0,nan,"113,298,795,432,572","322,35,795,1225,432",nan,3.55,nan,"113,298,795,432,572,103,79,322,192,208","322,35,795,1225,432,963,298,208,348,6",nan,3.35,nan,"113,298,795,432,572,103,79,322,192,208,240,23,54,35,475,348,352,321,146,308","322,35,795,1225,432,963,298,208,348,6,352,79,368,32,175,23,113,103,308,759",nan,3.11,nan,"(None, 10, 0)",nan,nan,"475,232,104,436,784,443,221,83,574,297,34,584,292,80,75,222,295,797,132,290,1003,752,86,392,188,1183,746,24,131,840,149,1063,1465,312,257,141,453,146,747,79,262,114,241,102,159,348,865,630,368,89","475,232,104,436,784,443,221,83,574,297,34,584,292,80,75,222,295,797,132,290,1003,752,86,392,188,1183,746,24,131,840,149,1063,1465,312,257,141,453,146,747,79,262,114,241,102,159,348,865,630,368,9","sync_475,sync_232,sync_104,sync_436,sync_784,sync_443,sync_221,sync_83,sync_574,sync_297,sync_34,sync_584,sync_292,sync_80,sync_75,sync_222,sync_295,sync_797,sync_132,sync_290,sync_1003,sync_752,sync_86,sync_392,sync_188,sync_1183,sync_746,sync_24,sync_131,sync_840,sync_149,sync_1063,sync_1465,sync_312,sync_257,sync_141,sync_453,sync_146,sync_747,sync_79,sync_262,sync_114,sync_241,sync_102,sync_159,sync_348,sync_865,sync_630,sync_368,add_9,del_89",1,nan,nan,nan,117.12.00,nan,35,322,nan,0,"35,322,89,222,208","322,35,795,1225,432",nan,4.37,"35,322,89,222,208,1225,432,167,308,248","322,35,795,1225,432,963,298,208,348,6",nan,4.17,"35,322,89,222,208,1225,432,167,308,248,1242,348,54,32,489,101,368,292,261,568","322,35,795,1225,432,963,298,208,348,6,352,79,368,32,175,23,113,103,308,759",nan,3.43,True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Sun, 26 Jan 2025 15:48:27",nan
