i,split,status,score,source,aligned,alignment,cost,gt,aligned_gt,dataset_time,align_time,automata_learning_time,use_cache,determinism,model,dataset,pop_size,generations,halloffame_ratio,fitness_alpha,allowed_mutations,include_sink,mut_prob,crossover_prob,mutation_params,generation_strategy,jaccard_threshold,timestamp
39,"(None, 10, 5)",NoTargetStatesError,0.933,"1635,1663,1319,1419,1264,410,1307,2117,1569,1020,2969,455,1527,135,318,264,1653,711,3382,285,532,500,475,344,1408,1640,1233,530,211,98,86,1273,2858,152,323,229,494,466,118,985,1708,126,1420,305,825,1350,1844,67,2140,1193","1635,1663,1319,1419,1264,410,1307,2117,1569,1020,2969,455,1527,135,318,264,1653,711,3382,285,532,500,475,344,1408,1640,1233,530,211,98,86,1273,2858,152,323,229,494,466,118,985,1708,126,1420,305,825,1350,1844,67,2140,2","sync_1635,sync_1663,sync_1319,sync_1419,sync_1264,sync_410,sync_1307,sync_2117,sync_1569,sync_1020,sync_2969,sync_455,sync_1527,sync_135,sync_318,sync_264,sync_1653,sync_711,sync_3382,sync_285,sync_532,sync_500,sync_475,sync_344,sync_1408,sync_1640,sync_1233,sync_530,sync_211,sync_98,sync_86,sync_1273,sync_2858,sync_152,sync_323,sync_229,sync_494,sync_466,sync_118,sync_985,sync_1708,sync_126,sync_1420,sync_305,sync_825,sync_1350,sync_1844,sync_67,sync_2140,del_1193,add_2",1,"[{0, 13, 15}, {10, 15}, {5, 15}, {15}, {15}, {15}, {0, 15}, {15}, {3, 15}, {15}]","[{12, 15}, {10, 15}, {15}, {10, 12, 5, 15}, {0, 10, 14, 15}, {15, 7}, {0, 3, 5, 10, 15}, {12, 15}, {12, 14, 15}, {12, 15}]",121.621,52.124,1.673,False,True,BERT4Rec,ml-1m,8192,20,0.2,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,0.2,0.2,"(4, 4, 4)",genetic_categorized,0.7,"Mon, 16 Dec 2024 23:21:38"
40,"(None, 1, 0)",good,0.373,"1834,827,1243,1076,1715,3178,2620,181,1773,1416,2828,2188,1085,889,1373,1412,1725,1835,1851,1967,1594,2204,1327,1064,2511,2843,936,913,1092,1859,1045,3041,1852,2202,2658,1698,2279,2055,2542,1397,2185,1826,2790,3042,821,2350,69,542,520,1847","1834,827,1243,1076,1715,3178,2620,181,1773,1416,2828,2188,1085,889,1373,1412,1725,1835,1851,1967,1594,2204,1327,1064,2511,2843,936,913,1092,1859,1045,3041,1852,2202,2658,1698,2279,2055,2542,1397,2185,1826,2790,3042,821,2350,69,542,520,3","sync_1834,sync_827,sync_1243,sync_1076,sync_1715,sync_3178,sync_2620,sync_181,sync_1773,sync_1416,sync_2828,sync_2188,sync_1085,sync_889,sync_1373,sync_1412,sync_1725,sync_1835,sync_1851,sync_1967,sync_1594,sync_2204,sync_1327,sync_1064,sync_2511,sync_2843,sync_936,sync_913,sync_1092,sync_1859,sync_1045,sync_3041,sync_1852,sync_2202,sync_2658,sync_1698,sync_2279,sync_2055,sync_2542,sync_1397,sync_2185,sync_1826,sync_2790,sync_3042,sync_821,sync_2350,sync_69,sync_542,sync_520,del_1847,add_3",1,"[{0, 7}, {14}, {2, 3}, {0, 14}, {1, 2, 14}, {0, 16, 7}, {15}, {7}, {0, 15}, {0, 5}]","[{11, 2, 3}, {11}, {11, 13}, {2, 3}, {11, 3}, {11, 13}, {13, 7}, {3}, {11, 1, 3, 7}, {0, 7}]",122.273,4.901,1.808,False,True,BERT4Rec,ml-1m,8192,20,0.2,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,0.2,0.2,"(4, 4, 4)",genetic_categorized,0.7,"Mon, 16 Dec 2024 23:21:38"
40,"(None, 10, 0)",good,0.373,"1834,827,1243,1076,1715,3178,2620,181,1773,1416,2828,2188,1085,889,1373,1412,1725,1835,1851,1967,1594,2204,1327,1064,2511,2843,936,913,1092,1859,1045,3041,1852,2202,2658,1698,2279,2055,2542,1397,2185,1826,2790,3042,821,2350,69,542,520,1847","1834,827,1243,1076,1715,3178,2620,181,1773,1416,2828,2188,1085,889,1373,1412,1725,1835,1851,1967,1594,2204,1327,1064,2511,2843,936,913,1092,1859,1045,3041,1852,2202,2658,1698,2279,2055,2542,1397,2185,1826,2790,3042,821,2350,69,542,520,3","sync_1834,sync_827,sync_1243,sync_1076,sync_1715,sync_3178,sync_2620,sync_181,sync_1773,sync_1416,sync_2828,sync_2188,sync_1085,sync_889,sync_1373,sync_1412,sync_1725,sync_1835,sync_1851,sync_1967,sync_1594,sync_2204,sync_1327,sync_1064,sync_2511,sync_2843,sync_936,sync_913,sync_1092,sync_1859,sync_1045,sync_3041,sync_1852,sync_2202,sync_2658,sync_1698,sync_2279,sync_2055,sync_2542,sync_1397,sync_2185,sync_1826,sync_2790,sync_3042,sync_821,sync_2350,sync_69,sync_542,sync_520,del_1847,add_3",1,"[{0, 7}, {14}, {2, 3}, {0, 14}, {1, 2, 14}, {0, 16, 7}, {15}, {7}, {0, 15}, {0, 5}]","[{11, 2, 3}, {11}, {11, 13}, {2, 3}, {11, 3}, {11, 13}, {13, 7}, {3}, {11, 1, 3, 7}, {0, 7}]",122.273,44.569,1.66,False,True,BERT4Rec,ml-1m,8192,20,0.2,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,0.2,0.2,"(4, 4, 4)",genetic_categorized,0.7,"Mon, 16 Dec 2024 23:21:38"
40,"(None, 1, 5)",NoTargetStatesError,0.373,"1834,827,1243,1076,1715,3178,2620,181,1773,1416,2828,2188,1085,889,1373,1412,1725,1835,1851,1967,1594,2204,1327,1064,2511,2843,936,913,1092,1859,1045,3041,1852,2202,2658,1698,2279,2055,2542,1397,2185,1826,2790,3042,821,2350,69,542,520,1847","1834,827,1243,1076,1715,3178,2620,181,1773,1416,2828,2188,1085,889,1373,1412,1725,1835,1851,1967,1594,2204,1327,1064,2511,2843,936,913,1092,1859,1045,3041,1852,2202,2658,1698,2279,2055,2542,1397,2185,1826,2790,3042,821,2350,69,542,520,3","sync_1834,sync_827,sync_1243,sync_1076,sync_1715,sync_3178,sync_2620,sync_181,sync_1773,sync_1416,sync_2828,sync_2188,sync_1085,sync_889,sync_1373,sync_1412,sync_1725,sync_1835,sync_1851,sync_1967,sync_1594,sync_2204,sync_1327,sync_1064,sync_2511,sync_2843,sync_936,sync_913,sync_1092,sync_1859,sync_1045,sync_3041,sync_1852,sync_2202,sync_2658,sync_1698,sync_2279,sync_2055,sync_2542,sync_1397,sync_2185,sync_1826,sync_2790,sync_3042,sync_821,sync_2350,sync_69,sync_542,sync_520,del_1847,add_3",1,"[{0, 7}, {14}, {2, 3}, {0, 14}, {1, 2, 14}, {0, 16, 7}, {15}, {7}, {0, 15}, {0, 5}]","[{11, 2, 3}, {11}, {11, 13}, {2, 3}, {11, 3}, {11, 13}, {13, 7}, {3}, {11, 1, 3, 7}, {0, 7}]",122.273,44.569,1.66,False,True,BERT4Rec,ml-1m,8192,20,0.2,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,0.2,0.2,"(4, 4, 4)",genetic_categorized,0.7,"Mon, 16 Dec 2024 23:21:38"
40,"(None, 5, 5)",NoTargetStatesError,0.373,"1834,827,1243,1076,1715,3178,2620,181,1773,1416,2828,2188,1085,889,1373,1412,1725,1835,1851,1967,1594,2204,1327,1064,2511,2843,936,913,1092,1859,1045,3041,1852,2202,2658,1698,2279,2055,2542,1397,2185,1826,2790,3042,821,2350,69,542,520,1847","1834,827,1243,1076,1715,3178,2620,181,1773,1416,2828,2188,1085,889,1373,1412,1725,1835,1851,1967,1594,2204,1327,1064,2511,2843,936,913,1092,1859,1045,3041,1852,2202,2658,1698,2279,2055,2542,1397,2185,1826,2790,3042,821,2350,69,542,520,3","sync_1834,sync_827,sync_1243,sync_1076,sync_1715,sync_3178,sync_2620,sync_181,sync_1773,sync_1416,sync_2828,sync_2188,sync_1085,sync_889,sync_1373,sync_1412,sync_1725,sync_1835,sync_1851,sync_1967,sync_1594,sync_2204,sync_1327,sync_1064,sync_2511,sync_2843,sync_936,sync_913,sync_1092,sync_1859,sync_1045,sync_3041,sync_1852,sync_2202,sync_2658,sync_1698,sync_2279,sync_2055,sync_2542,sync_1397,sync_2185,sync_1826,sync_2790,sync_3042,sync_821,sync_2350,sync_69,sync_542,sync_520,del_1847,add_3",1,"[{0, 7}, {14}, {2, 3}, {0, 14}, {1, 2, 14}, {0, 16, 7}, {15}, {7}, {0, 15}, {0, 5}]","[{11, 2, 3}, {11}, {11, 13}, {2, 3}, {11, 3}, {11, 13}, {13, 7}, {3}, {11, 1, 3, 7}, {0, 7}]",122.273,44.569,1.66,False,True,BERT4Rec,ml-1m,8192,20,0.2,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,0.2,0.2,"(4, 4, 4)",genetic_categorized,0.7,"Mon, 16 Dec 2024 23:21:38"
40,"(None, 10, 5)",NoTargetStatesError,0.373,"1834,827,1243,1076,1715,3178,2620,181,1773,1416,2828,2188,1085,889,1373,1412,1725,1835,1851,1967,1594,2204,1327,1064,2511,2843,936,913,1092,1859,1045,3041,1852,2202,2658,1698,2279,2055,2542,1397,2185,1826,2790,3042,821,2350,69,542,520,1847","1834,827,1243,1076,1715,3178,2620,181,1773,1416,2828,2188,1085,889,1373,1412,1725,1835,1851,1967,1594,2204,1327,1064,2511,2843,936,913,1092,1859,1045,3041,1852,2202,2658,1698,2279,2055,2542,1397,2185,1826,2790,3042,821,2350,69,542,520,3","sync_1834,sync_827,sync_1243,sync_1076,sync_1715,sync_3178,sync_2620,sync_181,sync_1773,sync_1416,sync_2828,sync_2188,sync_1085,sync_889,sync_1373,sync_1412,sync_1725,sync_1835,sync_1851,sync_1967,sync_1594,sync_2204,sync_1327,sync_1064,sync_2511,sync_2843,sync_936,sync_913,sync_1092,sync_1859,sync_1045,sync_3041,sync_1852,sync_2202,sync_2658,sync_1698,sync_2279,sync_2055,sync_2542,sync_1397,sync_2185,sync_1826,sync_2790,sync_3042,sync_821,sync_2350,sync_69,sync_542,sync_520,del_1847,add_3",1,"[{0, 7}, {14}, {2, 3}, {0, 14}, {1, 2, 14}, {0, 16, 7}, {15}, {7}, {0, 15}, {0, 5}]","[{11, 2, 3}, {11}, {11, 13}, {2, 3}, {11, 3}, {11, 13}, {13, 7}, {3}, {11, 1, 3, 7}, {0, 7}]",122.273,44.569,1.66,False,True,BERT4Rec,ml-1m,8192,20,0.2,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,0.2,0.2,"(4, 4, 4)",genetic_categorized,0.7,"Mon, 16 Dec 2024 23:21:38"
41,"(None, 1, 0)",bad,0.863,"1,1418,65,2092,731,351,339,1450,1452,1238,1232,560,2233,1241,961,247,1447,986,946,1451,2122,219,3113,1040,122,996","1,1418,65,2092,731,351,339,1450,1452,1238,1232,560,2233,1241,961,247,1447,986,946,1451,2122,219,3113,1040,122,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_1,sync_1418,sync_65,sync_2092,sync_731,sync_351,sync_339,sync_1450,sync_1452,sync_1238,sync_1232,sync_560,sync_2233,sync_1241,sync_961,sync_247,sync_1447,sync_986,sync_946,sync_1451,sync_2122,sync_219,sync_3113,sync_1040,sync_122,add_63,del_996",1,"[{9, 12}, {9, 12}, {9, 12, 5}, {9, 5}, {9, 5, 15}, {9, 13, 15}, {12, 15}, {9, 15, 5, 7}, {9}, {9, 5}]","[{9, 12}, {9, 12}, {9, 12, 5}, {9, 13, 15}, {12, 15}, {9, 15, 5, 7}, {9, 14}, {9, 15}, {9, 12, 5, 15}, {9, 15}]",104.865,0.696,1.281,False,True,BERT4Rec,ml-1m,8192,20,0.2,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,0.2,0.2,"(4, 4, 4)",genetic_categorized,0.7,"Mon, 16 Dec 2024 23:21:38"
41,"(None, 10, 0)",bad,0.884,"1,1418,65,2092,731,351,339,1450,1452,1238,1232,560,2233,1241,961,247,1447,986,946,1451,2122,219,3113,1040,122,996","1,1418,65,2092,731,351,339,1450,1452,1238,1232,560,2233,1241,961,247,1447,986,946,1451,2122,219,3113,1040,122,1883,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_1,sync_1418,sync_65,sync_2092,sync_731,sync_351,sync_339,sync_1450,sync_1452,sync_1238,sync_1232,sync_560,sync_2233,sync_1241,sync_961,sync_247,sync_1447,sync_986,sync_946,sync_1451,sync_2122,sync_219,sync_3113,sync_1040,sync_122,add_1883,del_996",1,"[{9, 12}, {9, 12}, {9, 12, 5}, {9, 5}, {9, 5, 15}, {9, 13, 15}, {12, 15}, {9, 15, 5, 7}, {9}, {9, 5}]","[{9, 12}, {9, 5}, {9, 12}, {9, 5, 15}, {9, 12, 5}, {9, 12, 15}, {9, 5, 15}, {12, 15}, {9}, {1, 2, 9}]",104.865,49.633,1.135,False,True,BERT4Rec,ml-1m,8192,20,0.2,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,0.2,0.2,"(4, 4, 4)",genetic_categorized,0.7,"Mon, 16 Dec 2024 23:21:38"
41,"(None, 1, 5)",CounterfactualNotFound,0.884,"1,1418,65,2092,731,351,339,1450,1452,1238,1232,560,2233,1241,961,247,1447,986,946,1451,2122,219,3113,1040,122,996","1,1418,65,2092,731,351,339,1450,1452,1238,1232,560,2233,1241,961,247,1447,986,946,1451,2122,219,3113,1040,122,1883,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_1,sync_1418,sync_65,sync_2092,sync_731,sync_351,sync_339,sync_1450,sync_1452,sync_1238,sync_1232,sync_560,sync_2233,sync_1241,sync_961,sync_247,sync_1447,sync_986,sync_946,sync_1451,sync_2122,sync_219,sync_3113,sync_1040,sync_122,add_1883,del_996",1,"[{9, 12}, {9, 12}, {9, 12, 5}, {9, 5}, {9, 5, 15}, {9, 13, 15}, {12, 15}, {9, 15, 5, 7}, {9}, {9, 5}]","[{9, 12}, {9, 5}, {9, 12}, {9, 5, 15}, {9, 12, 5}, {9, 12, 15}, {9, 5, 15}, {12, 15}, {9}, {1, 2, 9}]",104.865,49.633,1.135,False,True,BERT4Rec,ml-1m,8192,20,0.2,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,0.2,0.2,"(4, 4, 4)",genetic_categorized,0.7,"Mon, 16 Dec 2024 23:21:38"
41,"(None, 5, 5)",CounterfactualNotFound,0.884,"1,1418,65,2092,731,351,339,1450,1452,1238,1232,560,2233,1241,961,247,1447,986,946,1451,2122,219,3113,1040,122,996","1,1418,65,2092,731,351,339,1450,1452,1238,1232,560,2233,1241,961,247,1447,986,946,1451,2122,219,3113,1040,122,1883,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_1,sync_1418,sync_65,sync_2092,sync_731,sync_351,sync_339,sync_1450,sync_1452,sync_1238,sync_1232,sync_560,sync_2233,sync_1241,sync_961,sync_247,sync_1447,sync_986,sync_946,sync_1451,sync_2122,sync_219,sync_3113,sync_1040,sync_122,add_1883,del_996",1,"[{9, 12}, {9, 12}, {9, 12, 5}, {9, 5}, {9, 5, 15}, {9, 13, 15}, {12, 15}, {9, 15, 5, 7}, {9}, {9, 5}]","[{9, 12}, {9, 5}, {9, 12}, {9, 5, 15}, {9, 12, 5}, {9, 12, 15}, {9, 5, 15}, {12, 15}, {9}, {1, 2, 9}]",104.865,49.633,1.135,False,True,BERT4Rec,ml-1m,8192,20,0.2,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,0.2,0.2,"(4, 4, 4)",genetic_categorized,0.7,"Mon, 16 Dec 2024 23:21:38"
41,"(None, 10, 5)",CounterfactualNotFound,0.884,"1,1418,65,2092,731,351,339,1450,1452,1238,1232,560,2233,1241,961,247,1447,986,946,1451,2122,219,3113,1040,122,996","1,1418,65,2092,731,351,339,1450,1452,1238,1232,560,2233,1241,961,247,1447,986,946,1451,2122,219,3113,1040,122,1883,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_1,sync_1418,sync_65,sync_2092,sync_731,sync_351,sync_339,sync_1450,sync_1452,sync_1238,sync_1232,sync_560,sync_2233,sync_1241,sync_961,sync_247,sync_1447,sync_986,sync_946,sync_1451,sync_2122,sync_219,sync_3113,sync_1040,sync_122,add_1883,del_996",1,"[{9, 12}, {9, 12}, {9, 12, 5}, {9, 5}, {9, 5, 15}, {9, 13, 15}, {12, 15}, {9, 15, 5, 7}, {9}, {9, 5}]","[{9, 12}, {9, 5}, {9, 12}, {9, 5, 15}, {9, 12, 5}, {9, 12, 15}, {9, 5, 15}, {12, 15}, {9}, {1, 2, 9}]",104.865,49.633,1.135,False,True,BERT4Rec,ml-1m,8192,20,0.2,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,0.2,0.2,"(4, 4, 4)",genetic_categorized,0.7,"Mon, 16 Dec 2024 23:21:38"
42,"(None, 1, 0)",bad,0.929,"485,2754,455,1308,909,2156,476,245,52,505,318,338,478,1097,979,2752,40,903,1872,492,60,220,3386,1107,284,1060,358,1892,902,329,519,449,2246,146,440,239,229,888,372,922,465,489,1401,2755,1600,483,1906,1369,675,1767","485,2754,455,1308,909,2156,476,245,52,505,318,338,478,1097,979,2752,40,903,1872,492,60,220,3386,1107,284,1060,358,1892,902,329,519,449,2246,146,440,239,229,888,372,922,465,489,1401,2755,1600,483,1906,1369,675,126","sync_485,sync_2754,sync_455,sync_1308,sync_909,sync_2156,sync_476,sync_245,sync_52,sync_505,sync_318,sync_338,sync_478,sync_1097,sync_979,sync_2752,sync_40,sync_903,sync_1872,sync_492,sync_60,sync_220,sync_3386,sync_1107,sync_284,sync_1060,sync_358,sync_1892,sync_902,sync_329,sync_519,sync_449,sync_2246,sync_146,sync_440,sync_239,sync_229,sync_888,sync_372,sync_922,sync_465,sync_489,sync_1401,sync_2755,sync_1600,sync_483,sync_1906,sync_1369,sync_675,add_126,del_1767",1,"[{7}, {7}, {7}, {16, 17, 13, 7}, {0, 15, 7}, {7}, {11, 7}, {7}, {13, 7}, {13, 7}]","[{11, 7}, {0, 15, 7}, {7}, {13, 7}, {7}, {16, 17, 13, 7}, {15, 7}, {0, 7}, {0, 16, 7}, {7}]",123.054,1.101,2.535,False,True,BERT4Rec,ml-1m,8192,20,0.2,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,0.2,0.2,"(4, 4, 4)",genetic_categorized,0.7,"Mon, 16 Dec 2024 23:21:38"
42,"(None, 10, 0)",bad,0.924,"485,2754,455,1308,909,2156,476,245,52,505,318,338,478,1097,979,2752,40,903,1872,492,60,220,3386,1107,284,1060,358,1892,902,329,519,449,2246,146,440,239,229,888,372,922,465,489,1401,2755,1600,483,1906,1369,675,1767","485,2754,455,1308,909,2156,476,245,52,505,318,338,478,1097,979,2752,40,903,1872,492,60,220,3386,1107,284,1060,358,1892,902,329,519,449,2246,146,440,239,229,888,372,922,465,489,1401,2755,1600,483,1906,1369,126,1767","sync_485,sync_2754,sync_455,sync_1308,sync_909,sync_2156,sync_476,sync_245,sync_52,sync_505,sync_318,sync_338,sync_478,sync_1097,sync_979,sync_2752,sync_40,sync_903,sync_1872,sync_492,sync_60,sync_220,sync_3386,sync_1107,sync_284,sync_1060,sync_358,sync_1892,sync_902,sync_329,sync_519,sync_449,sync_2246,sync_146,sync_440,sync_239,sync_229,sync_888,sync_372,sync_922,sync_465,sync_489,sync_1401,sync_2755,sync_1600,sync_483,sync_1906,sync_1369,add_126,del_675,sync_1767",1,"[{7}, {7}, {7}, {16, 17, 13, 7}, {0, 15, 7}, {7}, {11, 7}, {7}, {13, 7}, {13, 7}]","[{11, 7}, {7}, {7}, {0, 15, 7}, {3, 7}, {7}, {7}, {0, 16, 7}, {16, 17, 13, 7}, {0, 7}]",123.054,71.364,2.382,False,True,BERT4Rec,ml-1m,8192,20,0.2,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,0.2,0.2,"(4, 4, 4)",genetic_categorized,0.7,"Mon, 16 Dec 2024 23:21:38"
42,"(None, 1, 5)",NoTargetStatesError,0.924,"485,2754,455,1308,909,2156,476,245,52,505,318,338,478,1097,979,2752,40,903,1872,492,60,220,3386,1107,284,1060,358,1892,902,329,519,449,2246,146,440,239,229,888,372,922,465,489,1401,2755,1600,483,1906,1369,675,1767","485,2754,455,1308,909,2156,476,245,52,505,318,338,478,1097,979,2752,40,903,1872,492,60,220,3386,1107,284,1060,358,1892,902,329,519,449,2246,146,440,239,229,888,372,922,465,489,1401,2755,1600,483,1906,1369,126,1767","sync_485,sync_2754,sync_455,sync_1308,sync_909,sync_2156,sync_476,sync_245,sync_52,sync_505,sync_318,sync_338,sync_478,sync_1097,sync_979,sync_2752,sync_40,sync_903,sync_1872,sync_492,sync_60,sync_220,sync_3386,sync_1107,sync_284,sync_1060,sync_358,sync_1892,sync_902,sync_329,sync_519,sync_449,sync_2246,sync_146,sync_440,sync_239,sync_229,sync_888,sync_372,sync_922,sync_465,sync_489,sync_1401,sync_2755,sync_1600,sync_483,sync_1906,sync_1369,add_126,del_675,sync_1767",1,"[{7}, {7}, {7}, {16, 17, 13, 7}, {0, 15, 7}, {7}, {11, 7}, {7}, {13, 7}, {13, 7}]","[{11, 7}, {7}, {7}, {0, 15, 7}, {3, 7}, {7}, {7}, {0, 16, 7}, {16, 17, 13, 7}, {0, 7}]",123.054,71.364,2.382,False,True,BERT4Rec,ml-1m,8192,20,0.2,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,0.2,0.2,"(4, 4, 4)",genetic_categorized,0.7,"Mon, 16 Dec 2024 23:21:38"
42,"(None, 5, 5)",NoTargetStatesError,0.924,"485,2754,455,1308,909,2156,476,245,52,505,318,338,478,1097,979,2752,40,903,1872,492,60,220,3386,1107,284,1060,358,1892,902,329,519,449,2246,146,440,239,229,888,372,922,465,489,1401,2755,1600,483,1906,1369,675,1767","485,2754,455,1308,909,2156,476,245,52,505,318,338,478,1097,979,2752,40,903,1872,492,60,220,3386,1107,284,1060,358,1892,902,329,519,449,2246,146,440,239,229,888,372,922,465,489,1401,2755,1600,483,1906,1369,126,1767","sync_485,sync_2754,sync_455,sync_1308,sync_909,sync_2156,sync_476,sync_245,sync_52,sync_505,sync_318,sync_338,sync_478,sync_1097,sync_979,sync_2752,sync_40,sync_903,sync_1872,sync_492,sync_60,sync_220,sync_3386,sync_1107,sync_284,sync_1060,sync_358,sync_1892,sync_902,sync_329,sync_519,sync_449,sync_2246,sync_146,sync_440,sync_239,sync_229,sync_888,sync_372,sync_922,sync_465,sync_489,sync_1401,sync_2755,sync_1600,sync_483,sync_1906,sync_1369,add_126,del_675,sync_1767",1,"[{7}, {7}, {7}, {16, 17, 13, 7}, {0, 15, 7}, {7}, {11, 7}, {7}, {13, 7}, {13, 7}]","[{11, 7}, {7}, {7}, {0, 15, 7}, {3, 7}, {7}, {7}, {0, 16, 7}, {16, 17, 13, 7}, {0, 7}]",123.054,71.364,2.382,False,True,BERT4Rec,ml-1m,8192,20,0.2,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,0.2,0.2,"(4, 4, 4)",genetic_categorized,0.7,"Mon, 16 Dec 2024 23:21:38"
42,"(None, 10, 5)",NoTargetStatesError,0.924,"485,2754,455,1308,909,2156,476,245,52,505,318,338,478,1097,979,2752,40,903,1872,492,60,220,3386,1107,284,1060,358,1892,902,329,519,449,2246,146,440,239,229,888,372,922,465,489,1401,2755,1600,483,1906,1369,675,1767","485,2754,455,1308,909,2156,476,245,52,505,318,338,478,1097,979,2752,40,903,1872,492,60,220,3386,1107,284,1060,358,1892,902,329,519,449,2246,146,440,239,229,888,372,922,465,489,1401,2755,1600,483,1906,1369,126,1767","sync_485,sync_2754,sync_455,sync_1308,sync_909,sync_2156,sync_476,sync_245,sync_52,sync_505,sync_318,sync_338,sync_478,sync_1097,sync_979,sync_2752,sync_40,sync_903,sync_1872,sync_492,sync_60,sync_220,sync_3386,sync_1107,sync_284,sync_1060,sync_358,sync_1892,sync_902,sync_329,sync_519,sync_449,sync_2246,sync_146,sync_440,sync_239,sync_229,sync_888,sync_372,sync_922,sync_465,sync_489,sync_1401,sync_2755,sync_1600,sync_483,sync_1906,sync_1369,add_126,del_675,sync_1767",1,"[{7}, {7}, {7}, {16, 17, 13, 7}, {0, 15, 7}, {7}, {11, 7}, {7}, {13, 7}, {13, 7}]","[{11, 7}, {7}, {7}, {0, 15, 7}, {3, 7}, {7}, {7}, {0, 16, 7}, {16, 17, 13, 7}, {0, 7}]",123.054,71.364,2.382,False,True,BERT4Rec,ml-1m,8192,20,0.2,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,0.2,0.2,"(4, 4, 4)",genetic_categorized,0.7,"Mon, 16 Dec 2024 23:21:38"
43,"(None, 1, 0)",bad,0.945,"1011,464,98,97,45,125,715,210,741,218,965,1009,744,539,377,63,65,759,78,990,991,114,644,1002,663,848,295,1005,1006,703,156,734,190,215,981,1019,323,529,971,212,27,677,278,1001,857,620,161,776,738,433","1011,464,98,97,45,125,715,210,741,218,965,1009,744,539,377,63,65,759,78,990,991,114,644,1002,663,848,295,1005,1006,703,156,734,190,215,981,1019,323,529,971,212,27,677,278,1001,857,620,161,776,738,17","sync_1011,sync_464,sync_98,sync_97,sync_45,sync_125,sync_715,sync_210,sync_741,sync_218,sync_965,sync_1009,sync_744,sync_539,sync_377,sync_63,sync_65,sync_759,sync_78,sync_990,sync_991,sync_114,sync_644,sync_1002,sync_663,sync_848,sync_295,sync_1005,sync_1006,sync_703,sync_156,sync_734,sync_190,sync_215,sync_981,sync_1019,sync_323,sync_529,sync_971,sync_212,sync_27,sync_677,sync_278,sync_1001,sync_857,sync_620,sync_161,sync_776,sync_738,add_17,del_433",1,"[{0, 14}, {0, 14, 15}, {0, 1, 8, 14}, {0, 15, 14, 7}, {3, 14}, {0, 16, 14}, {0, 1, 14}, {0, 17, 14, 15}, {3, 14}, {0, 1, 14}]","[{0, 1, 8, 14}, {0, 1, 14}, {0, 14}, {1, 3, 14}, {8, 1, 3, 14}, {0, 1, 14}, {0, 16, 14}, {1, 3, 14}, {0, 14}, {3, 14}]",121.543,0.852,2.186,False,True,BERT4Rec,ml-1m,8192,20,0.2,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,0.2,0.2,"(4, 4, 4)",genetic_categorized,0.7,"Mon, 16 Dec 2024 23:21:38"
